,altitude,cadence,distance,heart_rate,latitude,longitude,time
1700,85.0,85.0,42877.44140625,124,53.50494900718331,-6.2678747065365314,2015-09-13T08:33:29
1701,85.0,93.0,42926.671875,127,53.50538411177695,-6.267727520316839,2015-09-13T08:33:35
1702,85.0,93.0,42943.390625,129,53.50553456693888,-6.2676988542079926,2015-09-13T08:33:37
1703,85.0,87.0,43000.30859375,126,53.50603857077658,-6.267552254721522,2015-09-13T08:33:44
1704,85.0,88.0,43008.30078125,126,53.506110068410635,-6.267540771514177,2015-09-13T08:33:45
1705,85.0,22.0,43064.44140625,125,53.50661407224834,-6.26750573515892,2015-09-13T08:33:52
1706,85.0,0.0,43088.109375,122,53.50682655349374,-6.267492659389973,2015-09-13T08:33:55
1707,85.0,97.0,43112.76953125,121,53.50704783573747,-6.267487881705165,2015-09-13T08:33:58
1708,85.0,0.0,43157.8203125,119,53.50745243020356,-6.267467346042395,2015-09-13T08:34:03
1709,84.4000015258789,108.0,43188.51953125,119,53.50772802717984,-6.267452426254749,2015-09-13T08:34:06
1710,83.80000305175781,71.0,43199.28125,119,53.50782475434244,-6.267449073493481,2015-09-13T08:34:07
1711,83.4000015258789,116.0,43210.171875,119,53.50792265497148,-6.267447229474783,2015-09-13T08:34:08
1712,82.80000305175781,108.0,43220.578125,119,53.50801611319184,-6.26744513399899,2015-09-13T08:34:09
1713,82.4000015258789,107.0,43231.5703125,120,53.508114935830235,-6.267438596114516,2015-09-13T08:34:10
1714,82.4000015258789,104.0,43282.9609375,121,53.508576191961765,-6.267467848956585,2015-09-13T08:34:15
1715,82.4000015258789,0.0,43311.94140625,118,53.508834606036544,-6.267521409317851,2015-09-13T08:34:18
1716,82.4000015258789,65.0,43337.80859375,115,53.50906410254538,-6.2675840221345425,2015-09-13T08:34:21
1717,82.4000015258789,92.0,43401.05078125,116,53.509628623723984,-6.2676770612597466,2015-09-13T08:34:28
1718,82.4000015258789,0.0,43446.8515625,115,53.510036151856184,-6.26757463440299,2015-09-13T08:34:33
1719,82.4000015258789,88.0,43474.2890625,112,53.510281993076205,-6.2675447948277,2015-09-13T08:34:36
1720,82.4000015258789,88.0,43509.6484375,112,53.510599164292216,-6.267569102346897,2015-09-13T08:34:40
1721,82.0,89.0,43536.37109375,114,53.51083779707551,-6.267612939700484,2015-09-13T08:34:43
1722,81.5999984741211,90.0,43545.66015625,114,53.51092027500272,-6.267634397372603,2015-09-13T08:34:44
1723,81.0,50.0,43553.94921875,115,53.51099085062742,-6.267675720155239,2015-09-13T08:34:45
1724,80.5999984741211,92.0,43570.73828125,115,53.511138539761305,-6.2677268497645855,2015-09-13T08:34:47
1725,80.19999694824219,62.0,43578.26171875,115,53.51120492443442,-6.267748223617673,2015-09-13T08:34:48
1726,80.19999694824219,83.0,43622.73828125,116,53.51159895770252,-6.267859200015664,2015-09-13T08:34:53
1727,80.19999694824219,83.0,43662.0390625,117,53.51195074617863,-6.267906976863742,2015-09-13T08:34:58
1728,80.19999694824219,89.0,43690.55859375,118,53.512206729501486,-6.267900690436363,2015-09-13T08:35:02
1729,80.19999694824219,90.0,43698.328125,118,53.512276550754905,-6.2679005227983,2015-09-13T08:35:03
1730,80.80000305175781,88.0,43706.41015625,120,53.51234905421734,-6.2678970862179995,2015-09-13T08:35:04
1731,81.19999694824219,87.0,43713.01171875,120,53.51240839809179,-6.267896164208651,2015-09-13T08:35:05
1732,81.80000305175781,86.0,43719.828125,121,53.512469585984945,-6.267899684607983,2015-09-13T08:35:06
1733,82.19999694824219,86.0,43726.91015625,121,53.51253320463002,-6.267901947721839,2015-09-13T08:35:07
1734,82.80000305175781,87.0,43734.19140625,122,53.512598583474755,-6.267907228320837,2015-09-13T08:35:08
1735,82.80000305175781,89.0,43741.23828125,123,53.51266195066273,-6.2679041270166636,2015-09-13T08:35:09
1736,82.80000305175781,94.0,43782.48828125,126,53.513024132698774,-6.267784936353564,2015-09-13T08:35:14
1737,82.80000305175781,83.0,43818.55078125,126,53.51333434693515,-6.267628446221352,2015-09-13T08:35:19
1738,82.80000305175781,94.0,43868.4609375,125,53.513769870623946,-6.267449157312512,2015-09-13T08:35:26
