time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks
2015-09-13 08:20:06,80.19999694824219,84,36344.33984375,128,53.46184624359012,-6.230288241058588,9.0,False
2015-09-13 08:20:07,80.29999732971191,82,36350.5478515625,128,53.461870236787945,-6.23037260491401,0.0,False
2015-09-13 08:20:08,80.39999771118164,81,36356.755859375,128,53.461894229985774,-6.230456968769431,0.0,False
2015-09-13 08:20:09,80.49999809265137,80,36362.9638671875,128,53.461918223183595,-6.230541332624852,0.0,False
2015-09-13 08:20:10,80.5999984741211,78,36369.171875,128,53.46194221638142,-6.230625696480273,4.0,False
2015-09-13 08:20:11,81.19999694824219,79,36375.6484375,127,53.46196912229061,-6.2307121977210045,1.0,False
2015-09-13 08:20:12,81.5999984741211,79,36381.76171875,126,53.46199401654304,-6.23079408891499,1.0,False
2015-09-13 08:20:13,82.0,80,36388.775390625,126,53.4620248619467,-6.2308862479403615,0.0,False
2015-09-13 08:20:14,82.4000015258789,81,36395.7890625,126,53.462055707350366,-6.230978406965733,2.0,False
2015-09-13 08:20:15,82.4000015258789,83,36402.2109375,125,53.462081858888276,-6.231064656749368,1.0,False
2015-09-13 08:20:16,82.4000015258789,77,36409.749348958336,125,53.46211661584676,-6.231162040494382,0.0,False
2015-09-13 08:20:17,82.4000015258789,71,36417.287760416664,125,53.462151372805245,-6.231259424239397,0.0,False
2015-09-13 08:20:18,82.4000015258789,64,36424.826171875,125,53.46218612976373,-6.231356807984412,0.0,False
2015-09-13 08:20:19,82.4000015258789,58,36432.364583333336,125,53.462220886722214,-6.231454191729426,0.0,False
2015-09-13 08:20:20,82.4000015258789,52,36439.902994791664,125,53.4622556436807,-6.231551575474441,0.0,False
2015-09-13 08:20:21,82.4000015258789,46,36447.44140625,125,53.46229040063918,-6.231648959219456,6.0,False
2015-09-13 08:20:22,82.4000015258789,54,36455.859375,125,53.4623400354758,-6.231744289398193,0.0,False
2015-09-13 08:20:23,82.4000015258789,62,36464.27734375,125,53.46238967031241,-6.231839619576931,0.0,False
2015-09-13 08:20:24,82.4000015258789,70,36472.6953125,125,53.46243930514902,-6.231934949755669,0.0,False
2015-09-13 08:20:25,82.4000015258789,77,36481.11328125,125,53.46248893998563,-6.232030279934407,0.0,False
2015-09-13 08:20:26,82.4000015258789,85,36489.53125,125,53.46253857482225,-6.232125610113145,0.0,False
2015-09-13 08:20:27,82.4000015258789,93,36497.94921875,125,53.46258820965886,-6.2322209402918824,6.0,False
2015-09-13 08:20:28,82.4000015258789,93,36506.650669642855,125,53.46264675126544,-6.23230768101556,0.0,False
2015-09-13 08:20:29,82.4000015258789,93,36515.35212053572,125,53.46270529287202,-6.232394421739238,0.0,False
2015-09-13 08:20:30,82.4000015258789,93,36524.05357142857,125,53.4627638344786,-6.232481162462916,0.0,False
2015-09-13 08:20:31,82.4000015258789,94,36532.75502232143,124,53.462822376085185,-6.232567903186594,0.0,False
2015-09-13 08:20:32,82.4000015258789,94,36541.45647321428,124,53.46288091769176,-6.232654643910272,0.0,False
2015-09-13 08:20:33,82.4000015258789,94,36550.157924107145,124,53.46293945929835,-6.23274138463395,0.0,False
2015-09-13 08:20:34,82.4000015258789,94,36558.859375,124,53.462998000904925,-6.232828125357628,7.0,False
2015-09-13 08:20:35,82.4000015258789,75,36567.5171875,123,53.46306019462646,-6.23290641233325,0.0,False
2015-09-13 08:20:36,82.4000015258789,56,36576.175,123,53.46312238834798,-6.232984699308872,0.0,False
2015-09-13 08:20:37,82.4000015258789,38,36584.8328125,122,53.463184582069516,-6.233062986284494,0.0,False
2015-09-13 08:20:38,82.4000015258789,19,36593.490625,122,53.46324677579104,-6.233141273260117,0.0,False
2015-09-13 08:20:39,82.4000015258789,0,36602.1484375,121,53.463308969512575,-6.233219560235739,5.0,False
2015-09-13 08:20:40,82.0,0,36610.46875,121,53.46336957067251,-6.233292985707521,1.0,False
2015-09-13 08:20:41,81.5999984741211,0,36618.7109375,120,53.463428160175674,-6.233369093388318,1.0,False
2015-09-13 08:20:42,81.19999694824219,0,36626.828125,119,53.463486665859826,-6.233442015945911,1.0,False
2015-09-13 08:20:43,80.80000305175781,0,36635.01171875,117,53.463545590639114,-6.2335156090557575,1.0,False
2015-09-13 08:20:44,80.4000015258789,0,36643.1796875,116,53.46360493451357,-6.23358802869916,1.0,False
2015-09-13 08:20:45,80.4000015258789,0,36651.275390625,114,53.46366281155497,-6.233661957085133,0.0,False
2015-09-13 08:20:46,80.4000015258789,0,36659.37109375,113,53.46372068859636,-6.2337358854711065,2.0,False
2015-09-13 08:20:47,80.4000015258789,17,36667.91875,113,53.46378268115222,-6.233811859041453,0.0,False
2015-09-13 08:20:48,80.4000015258789,35,36676.46640625,114,53.463844673708074,-6.2338878326118,0.0,False
2015-09-13 08:20:49,80.4000015258789,52,36685.0140625,114,53.46390666626393,-6.233963806182146,0.0,False
