time,altitude,cadence,distance,heart_rate,latitude,longitude,time_diff,breaks,distance_diff,speed,moving
2015-09-13 11:05:55,124.8000030517578,90,94211.359375,136,53.4019787516445,-6.361909518018365,1.0,False,9.3203125,31.818749999999753,True
2015-09-13 11:05:56,124.4000015258789,90,94220.5234375,136,53.401927035301924,-6.362016638740897,1.0,False,9.1640625,32.85937499999975,True
2015-09-13 11:05:57,123.8000030517578,90,94229.7421875,136,53.40187657624483,-6.362126525491476,1.0,False,9.21875,33.24374999999975,True
2015-09-13 11:05:58,123.8000030517578,77,94238.8359375,135,53.40182682964951,-6.3622351130470625,0.0,False,9.09375,32.971874999999756,True
2015-09-13 11:05:59,123.8000030517578,64,94247.9296875,134,53.40177708305418,-6.3623437006026515,0.0,False,9.09375,32.88749999999976,True
2015-09-13 11:06:00,123.8000030517578,51,94257.0234375,134,53.401727336458855,-6.362452288158237,0.0,False,9.09375,32.73749999999976,True
2015-09-13 11:06:01,123.8000030517578,38,94266.1171875,133,53.40167758986354,-6.362560875713825,4.0,False,9.09375,32.73749999999976,True
2015-09-13 11:06:02,123.8000030517578,55,94274.96354166669,133,53.401631712913506,-6.362669449299574,0.0,False,8.84635416668607,32.44062500002304,True
2015-09-13 11:06:03,123.8000030517578,71,94283.80989583331,132,53.40158583596349,-6.362778022885323,0.0,False,8.846354166627862,32.14374999997647,True
2015-09-13 11:06:04,123.8000030517578,88,94292.65625,132,53.40153995901346,-6.362886596471071,3.0,False,8.84635416668607,31.846874999999745,True
2015-09-13 11:06:05,123.70000267028809,80,94301.328125,132,53.40149587020278,-6.362994115334004,0.0,False,8.671875,31.637499999976466,True
2015-09-13 11:06:06,123.60000228881836,72,94310.0,132,53.4014517813921,-6.363101634196937,0.0,False,8.671875,31.42812500002303,True
2015-09-13 11:06:07,123.50000190734863,64,94318.671875,131,53.40140769258141,-6.36320915305987,0.0,False,8.671875,31.218749999999744,True
2015-09-13 11:06:08,123.4000015258789,56,94327.34375,131,53.401363603770726,-6.363316671922803,4.0,False,8.671875,31.218749999999744,True
2015-09-13 11:06:09,123.0,87,94336.359375,130,53.40131943114103,-6.363430498167872,1.0,False,9.015625,31.63124999999975,True
2015-09-13 11:06:10,122.5999984741211,88,94345.1796875,130,53.4012768510729,-6.363542312756183,1.0,False,8.8203125,31.809374999999747,True
2015-09-13 11:06:11,122.1999969482422,88,94353.9609375,130,53.40123469009996,-6.363653875887394,1.0,False,8.78125,31.940624999999745,True
2015-09-13 11:06:12,121.8000030517578,44,94362.796875,129,53.40119261294603,-6.363766612485051,1.0,False,8.8359375,31.72499999999975,True
2015-09-13 11:06:13,121.8000030517578,0,94371.5,128,53.401150284335024,-6.363876415416597,1.0,False,8.703125,31.58437499999975,True
2015-09-13 11:06:14,121.8000030517578,12,94380.26897321428,128,53.401108183232814,-6.363987858806338,0.0,False,8.76897321427532,31.569642857130134,True
2015-09-13 11:06:15,121.8000030517578,24,94389.03794642855,128,53.4010660821306,-6.3640993021960774,0.0,False,8.76897321427532,31.489285714260518,True
2015-09-13 11:06:16,121.8000030517578,36,94397.80691964287,128,53.40102398102837,-6.364210745585816,0.0,False,8.768973214318976,31.56830357144329,True
2015-09-13 11:06:17,121.8000030517578,47,94406.57589285713,127,53.40098187992616,-6.364322188975555,0.0,False,8.768973214260768,31.56830357142583,True
2015-09-13 11:06:18,121.8000030517578,59,94415.34486607145,127,53.400939778823954,-6.3644336323652935,0.0,False,8.768973214318976,31.568303571478214,True
2015-09-13 11:06:19,121.8000030517578,71,94424.11383928572,127,53.40089767772173,-6.364545075755035,0.0,False,8.76897321427532,31.56830357142583,True
2015-09-13 11:06:20,121.8000030517578,83,94432.8828125,127,53.40085557661951,-6.3646565191447735,7.0,False,8.76897321427532,31.568303571443295,True
2015-09-13 11:06:21,121.8000030517578,84,94442.0625,128,53.400812773033984,-6.364774452522397,0.0,False,9.1796875,32.061160714260524,True
2015-09-13 11:06:22,121.8000030517578,85,94451.2421875,128,53.400769969448454,-6.36489238590002,0.0,False,9.1796875,32.55401785713014,True
2015-09-13 11:06:23,121.8000030517578,86,94460.421875,129,53.40072716586293,-6.365010319277643,3.0,False,9.1796875,33.04687499999975,True
2015-09-13 11:06:24,121.70000267028809,86,94469.845703125,129,53.40068217599765,-6.3651303900405765,0.0,False,9.423828125,33.33984374999975,True
2015-09-13 11:06:25,121.60000228881836,87,94479.26953125,129,53.400637186132364,-6.365250460803508,0.0,False,9.423828125,33.63281249999975,True
2015-09-13 11:06:26,121.50000190734863,88,94488.693359375,129,53.4005921962671,-6.36537053156644,0.0,False,9.423828125,33.92578124999975,True
2015-09-13 11:06:27,121.4000015258789,88,94498.1171875,129,53.400547206401825,-6.3654906023293725,4.0,False,9.423828125,33.92578124999975,True
2015-09-13 11:06:28,120.8000030517578,88,94507.2578125,130,53.400505380705006,-6.365608619526029,1.0,False,9.140625,33.58593749999975,True
2015-09-13 11:06:29,120.4000015258789,22,94516.0,129,53.40046439319849,-6.3657208532094955,1.0,False,8.7421875,32.76796874999976,True
2015-09-13 11:06:30,119.8000030517578,0,94524.7421875,129,53.40042147785425,-6.365830907598138,1.0,False,8.7421875,31.94999999999976,True
2015-09-13 11:06:31,119.4000015258789,0,94533.2421875,128,53.40037998743354,-6.365938447415829,1.0,False,8.5,31.18124999999976,True
2015-09-13 11:06:32,119.4000015258789,0,94541.7421875,127,53.400340005755424,-6.366047160699964,1.0,False,8.5,30.89062499999976,True
2015-09-13 11:06:33,119.4000015258789,0,94550.099609375,127,53.40029907063582,-6.366152468835934,0.0,False,8.357421875,30.42890624999976,True
2015-09-13 11:06:34,119.4000015258789,0,94558.45703125,126,53.400258135516204,-6.366257776971906,0.0,False,8.357421875,30.257812499999762,True
2015-09-13 11:06:35,119.4000015258789,0,94566.814453125,126,53.400217200396575,-6.366363085107879,0.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:36,119.4000015258789,0,94575.171875,126,53.40017626527697,-6.366468393243848,0.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:37,119.4000015258789,0,94583.529296875,125,53.400135330157354,-6.366573701379822,0.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:38,119.4000015258789,0,94591.88671875,125,53.400094395037726,-6.366679009515793,0.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:39,119.4000015258789,0,94600.244140625,124,53.40005345991812,-6.3667843176517644,0.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:40,119.4000015258789,0,94608.6015625,124,53.4000125247985,-6.366889625787735,8.0,False,8.357421875,30.08671874999976,True
2015-09-13 11:06:41,119.4000015258789,0,94616.62109375,122,53.399970950558775,-6.366988238878548,0.0,False,8.01953125,29.68124999999976,True
2015-09-13 11:06:42,119.4000015258789,0,94624.640625,121,53.39992937631904,-6.367086851969361,2.0,False,8.01953125,29.275781249999756,True
2015-09-13 11:06:43,119.4000015258789,0,94632.28125,118,53.399890065193176,-6.367180813103914,1.0,False,7.640625,28.415624999999753,True
2015-09-13 11:06:44,119.4000015258789,36,94640.01953125,116,53.39985016733408,-6.367276241071522,0.0,False,7.73828125,28.07812499999976,True
2015-09-13 11:06:45,119.4000015258789,72,94647.7578125,114,53.399810269474976,-6.36737166903913,2.0,False,7.73828125,27.740624999999763,True
2015-09-13 11:06:46,119.4000015258789,73,94655.958984375,115,53.399766159709536,-6.367470449768008,0.0,False,8.201171875,28.413281249999766,True
2015-09-13 11:06:47,119.4000015258789,74,94664.16015625,116,53.3997220499441,-6.367569230496883,0.0,False,8.201171875,28.968749999999762,True
2015-09-13 11:06:48,119.4000015258789,75,94672.361328125,116,53.39967794017865,-6.367668011225761,0.0,False,8.201171875,29.52421874999976,True
2015-09-13 11:06:49,119.4000015258789,76,94680.5625,117,53.399633830413215,-6.3677667919546375,4.0,False,8.201171875,29.52421874999976,True
2015-09-13 11:06:50,119.4000015258789,50,94688.5234375,119,53.39959192089737,-6.367863435298204,1.0,False,7.9609375,29.23593749999976,True
2015-09-13 11:06:51,119.4000015258789,53,94696.533203125,119,53.39954763301649,-6.367958328919486,0.0,False,8.009765625,29.006249999999756,True
2015-09-13 11:06:52,119.4000015258789,56,94704.54296875,120,53.39950334513561,-6.368053222540767,0.0,False,8.009765625,28.776562499999756,True
2015-09-13 11:06:53,119.4000015258789,58,94712.552734375,120,53.39945905725472,-6.368148116162048,0.0,False,8.009765625,28.835156249999756,True
